studyName,germplasmName,value,traitName
22MANKS_TCAP_C,THUNDERBOLT,3985,Grain yield - kg/ha
22MANKS_TCAP_C,TX04A001246,3665,Grain yield - kg/ha
22MANKS_TCAP_C,LOCKETT,3215,Grain yield - kg/ha
22MANKS_TDicQual,KanMark,4008.30649102243,Grain yield - kg/ha
22MANKS_TDicQual,KanMark,3169.49552168335,Grain yield - kg/ha
23_Big6_MAS,IL07-19334,5659.38,Grain yield - kg/ha
23_Big6_MAS,IL07-19334,6828.56,Grain yield - kg/ha
23_Big6_SVREC,IL07-19334,7080.08,Grain yield - kg/ha
23_Big6_SVREC,IL07-19334,6408.13,Grain yield - kg/ha
23COLKS_TDicQual,KanMark,6724.4,Grain yield - kg/ha
23COLKS_TDicQual,KanMark,7137.22,Grain yield - kg/ha
23FTC_DTD,KanMark,4297.3,Grain yield - kg/ha
23FTC_DTD,KanMark,5225.3,Grain yield - kg/ha
23FTC_DTD,KanMark,5063.9,Grain yield - kg/ha
23FTC_DTD,KanMark,5299.3,Grain yield - kg/ha
23FTC_DTD,KanMark,5649,Grain yield - kg/ha
23FTC_DTD,KanMark,5010.1,Grain yield - kg/ha
23FTC_DTD,KanMark,5568.3,Grain yield - kg/ha
23FTC_DTD,KanMark,4956.3,Grain yield - kg/ha
23GRY_DTD,KanMark,2568.2,Grain yield - kg/ha
23GRY_DTD,KanMark,2295.4,Grain yield - kg/ha
23GRY_DTD,KanMark,2389.4,Grain yield - kg/ha
23GRY_DTD,KanMark,3349,Grain yield - kg/ha
23GRY_DTD,KanMark,2643.4,Grain yield - kg/ha
23GRY_DTD,KanMark,2982.1,Grain yield - kg/ha
23GRY_DTD,KanMark,3375.6,Grain yield - kg/ha
23GRY_DTD,KanMark,2964.5,Grain yield - kg/ha
23GRY_DTD,KanMark,3311.3,Grain yield - kg/ha
23GRY_DTD,KanMark,3283.6,Grain yield - kg/ha
23GRY_DTD,KanMark,3446.7,Grain yield - kg/ha
23GRY_DTD,KanMark,3082.4,Grain yield - kg/ha
23GRY_VAL,KanMark,3914.6,Grain yield - kg/ha
23GRY_VAL,NE06545,3521.2,Grain yield - kg/ha
23GRY_VAL,KanMark,2728.3,Grain yield - kg/ha
23GRY_VAL,NE06545,2671.8,Grain yield - kg/ha
23GRY_VAL,KanMark,3152.7,Grain yield - kg/ha
23GRY_VAL,NE06545,1985.2,Grain yield - kg/ha
23GRY_VAL,NE06545,4098.9,Grain yield - kg/ha
23GRY_VAL,KanMark,4453.3,Grain yield - kg/ha
23GRY_VAL,KanMark,4710.9,Grain yield - kg/ha
23GRY_VAL,NE06545,4098.9,Grain yield - kg/ha
23GRY_VAL,KanMark,2963,Grain yield - kg/ha
23GRY_VAL,NE06545,1589.8,Grain yield - kg/ha
23GRY_VAL,KanMark,3123.1,Grain yield - kg/ha
23GRY_VAL,KanMark,4270.4,Grain yield - kg/ha
23GRY_VAL,NE06545,9421.7,Grain yield - kg/ha
23GRY_VAL,NE06545,2766,Grain yield - kg/ha
23GRY_VAL,KanMark,5189,Grain yield - kg/ha
23GRY_VAL,KanMark,3226.7,Grain yield - kg/ha
23GRY_VAL,NE06545,4336.3,Grain yield - kg/ha
23GRY_VAL,NE06545,3038.4,Grain yield - kg/ha
23GRY_VAL,NE06545,3041.7,Grain yield - kg/ha
23GRY_VAL,NE06545,4735.7,Grain yield - kg/ha
23GRY_VAL,KanMark,4422.4,Grain yield - kg/ha
23GRY_VAL,KanMark,3207.8,Grain yield - kg/ha
23GRY_VAL,KanMark,3387.4,Grain yield - kg/ha
23GRY_VAL,NE06545,2257.6,Grain yield - kg/ha
23GRY_VAL,KanMark,4939.5,Grain yield - kg/ha
23GRY_VAL,NE06545,5189.7,Grain yield - kg/ha
23GRY_VAL,NE06545,4914.6,Grain yield - kg/ha
23GRY_VAL,NE06545,2624.8,Grain yield - kg/ha
23GRY_VAL,KanMark,3330.2,Grain yield - kg/ha
23GRY_VAL,KanMark,4721,Grain yield - kg/ha
23HAYKS_TDicQual,KanMark,3035.76,Grain yield - kg/ha
23HAYKS_TDicQual,KanMark,4044.87,Grain yield - kg/ha
23HUTKS_TDicQual,KanMark,2405.06,Grain yield - kg/ha
23HUTKS_TDicQual,KanMark,2867.57,Grain yield - kg/ha
23MANKS_TDicQual,KanMark,2646.24,Grain yield - kg/ha
23MANKS_TDicQual,KanMark,2190.62,Grain yield - kg/ha
24_Big6_MASMI,IL07-19334,6227.46,Grain yield - kg/ha
24_Big6_MASMI,IL07-19334,6508.7,Grain yield - kg/ha
24_Big6_SVREC,IL07-19334,6386.12,Grain yield - kg/ha
24_Big6_SVREC,IL07-19334,5627.13,Grain yield - kg/ha
25_Big6_MASON_MASMI,IL07-19334,6655.06845442831,Grain yield - kg/ha
5STADV_2012_Brownstown,IL07-19334,5380,Grain yield - kg/ha
5STADV_2012_Columbia,IL07-19334,3766,Grain yield - kg/ha
5STADV_2012_Lafayette,IL07-19334,5581.75,Grain yield - kg/ha
5STADV_2012_Lexington,IL07-19334,5689.34999999999,Grain yield - kg/ha
5STADV_2012_Urbana,IL07-19334,5514.5,Grain yield - kg/ha
5STADV_2012_Wooster,IL07-19334,4505.75,Grain yield - kg/ha
5STADV_2018_Columbia,IL07-19334,4230.025,Grain yield - kg/ha
5STADV_2018_Columbia,IL07-19334,4788.2,Grain yield - kg/ha
5STADV_2018_Custar,IL07-19334,4391.425,Grain yield - kg/ha
5STADV_2018_Lafayette,IL07-19334,6839.325,Grain yield - kg/ha
5STADV_2018_LoganCo.,IL07-19334,5104.275,Grain yield - kg/ha
5STADV_2018_Neoga,IL07-19334,3624.775,Grain yield - kg/ha
5STADV_2018_Urbana,IL07-19334,6106.3,Grain yield - kg/ha
5STADV_2018_WoodfordCo.,IL07-19334,2750.525,Grain yield - kg/ha
5STADV_2019_EastLansing,IL07-19334,6348.4,Grain yield - kg/ha
5STADV_2019_Princeton,IL07-19334,5238.775,Grain yield - kg/ha
5STADV_2019_Urbana,IL07-19334,5938.175,Grain yield - kg/ha
5STADV_2019_WestLafayette,IL07-19334,6052.5,Grain yield - kg/ha
5STADV_2019_WoodfordCo.,IL07-19334,5124.45,Grain yield - kg/ha
5STADV_2020_Fremont,IL07-19334,6516.525,Grain yield - kg/ha
5STADV_2020_Mason,IL07-19334,5850.75,Grain yield - kg/ha
5STADV_2020_Neoga,IL07-19334,4868.9,Grain yield - kg/ha
5STADV_2020_Urbana,IL07-19334,5541.4,Grain yield - kg/ha
5STADV_2020_WestLafayette,IL07-19334,3893.775,Grain yield - kg/ha
5STADV_2021_Mason,IL07-19334,5936.1670730375,Grain yield - kg/ha
5STADV_2021_Mason,IL07-19334,6095.5304269625,Grain yield - kg/ha
5STADV_2021_Wooster,IL07-19334,5292.1997429825,Grain yield - kg/ha
5STADV_2021_Wooster,IL07-19334,5398.0437378825,Grain yield - kg/ha
5STPRE_2017_Columbia,IL07-19334,4478.84999999999,Grain yield - kg/ha
5STPRE_2017_Custar,IL07-19334,5198.425,Grain yield - kg/ha
5STPRE_2017_LoganCo.,IL07-19334,5810.4,Grain yield - kg/ha
5STPRE_2017_Urbana,IL07-19334,6119.75,Grain yield - kg/ha
5STPRE_2017_WestLafayette,IL07-19334,6146.65,Grain yield - kg/ha
5STPRE_2017_WoodfordCo.,IL07-19334,4223.3,Grain yield - kg/ha
5STPRE_2020_Fremont,IL07-19334,6456,Grain yield - kg/ha
5STPRE_2020_Mason,IL07-19334,5931.45,Grain yield - kg/ha
5STPRE_2020_Urbana,IL07-19334,5783.5,Grain yield - kg/ha
5STPRE_2020_WestLafayette,IL07-19334,4384.7,Grain yield - kg/ha
5STPRE_2021_Mason,IL07-19334,5460.964718865,Grain yield - kg/ha
5STPRE_2021_Mason,IL07-19334,5472.540281135,Grain yield - kg/ha
5STPRE_2021_Wooster,IL07-19334,5983.8779419625,Grain yield - kg/ha
5STPRE_2021_Wooster,IL07-19334,5132.203006365,Grain yield - kg/ha
A5S_Neo_21,IL07-19334,5345.13078419519,Grain yield - kg/ha
A5S_Neo_21,IL07-19334,5978.35044103921,Grain yield - kg/ha
A5S_Neo_21,IL07-19334,6303.32169254089,Grain yield - kg/ha
A5S_Neo_22,IL07-19334,7214.69,Grain yield - kg/ha
A5S_Neo_22,IL07-19334,7343.71,Grain yield - kg/ha
A6S_Urb_19,IL07-19334,6684.7405231824,Grain yield - kg/ha
A6S_Urb_19,IL07-19334,5857.5543216216,Grain yield - kg/ha
A6S_Urb_19,IL07-19334,6335.0357875632,Grain yield - kg/ha
ABBmid_2014_Blacksburg,SHIRLEY,8287.651521,Grain yield - kg/ha
ABBmid_2014_Blacksburg,SHIRLEY,8000.557408,Grain yield - kg/ha
ABBmid_2014_Brownstown,SHIRLEY,5736.425,Grain yield - kg/ha
ABBmid_2014_Brownstown,SHIRLEY,6778.8,Grain yield - kg/ha
ABBmid_2014_Brownstown,SHIRLEY,4848.72499999999,Grain yield - kg/ha
ABBmid_2014_Lexington,SHIRLEY,5614.70249999999,Grain yield - kg/ha
ABBmid_2014_Lexington,SHIRLEY,5961.04,Grain yield - kg/ha
ABBmid_2014_Lexington,SHIRLEY,5897.825,Grain yield - kg/ha
ABBmid_2014_Lexington,SHIRLEY,4653.0275,Grain yield - kg/ha
ABBmid_2014_Lexington,SHIRLEY,5331.58,Grain yield - kg/ha
ABBmid_2014_Warsaw,SHIRLEY,5759.940447,Grain yield - kg/ha
ABBmid_2014_Warsaw,SHIRLEY,5501.118808,Grain yield - kg/ha
ABBmid_2014_Woodford,SHIRLEY,6653.715,Grain yield - kg/ha
ABBmid_2014_Woodford,SHIRLEY,7121.1025,Grain yield - kg/ha
ABBmid_2014_Woodford,SHIRLEY,6168.17,Grain yield - kg/ha
ABBmid_2014_Woodford,SHIRLEY,6295.2725,Grain yield - kg/ha
ABBmid_2014_Woodford,SHIRLEY,6907.92,Grain yield - kg/ha
ABBmid_2015_Blacksburg,SHIRLEY,8319.258282,Grain yield - kg/ha
ABBmid_2015_Blacksburg,SHIRLEY,7934.810816,Grain yield - kg/ha
ABBmid_2015_Lexington,SHIRLEY,4167.4825,Grain yield - kg/ha
ABBmid_2015_Lexington,SHIRLEY,3979.855,Grain yield - kg/ha
ABBmid_2015_Lexington,SHIRLEY,3611.9975,Grain yield - kg/ha
ABBmid_2015_Lexington,SHIRLEY,3819.79999999999,Grain yield - kg/ha
ABBmid_2015_Lexington,SHIRLEY,3628.81,Grain yield - kg/ha
ABBmid_2015_Urbana,SHIRLEY,7727.025,Grain yield - kg/ha
ABBmid_2015_Urbana,SHIRLEY,7982.575,Grain yield - kg/ha
ABBmid_2015_Urbana,SHIRLEY,7948.95,Grain yield - kg/ha
ABBmid_2015_Warsaw,SHIRLEY,6177.405755,Grain yield - kg/ha
ABBmid_2015_Warsaw,SHIRLEY,5999.350878,Grain yield - kg/ha
ABBmid_2015_Woodford,SHIRLEY,5733.735,Grain yield - kg/ha
ABBmid_2015_Woodford,SHIRLEY,5813.7625,Grain yield - kg/ha
ABBmid_2015_Woodford,SHIRLEY,5617.3925,Grain yield - kg/ha
ABBmid_2015_Woodford,SHIRLEY,6589.155,Grain yield - kg/ha
ABBmid_2015_Woodford,SHIRLEY,6106.9725,Grain yield - kg/ha
Adv_Car_19,IL07-19334,5985.331051944,Grain yield - kg/ha
Adv_Car_19,IL07-19334,5635.6263163248,Grain yield - kg/ha
Adv_Car_19,IL07-19334,5413.698311028,Grain yield - kg/ha
AdvHY_Urb_19,IL07-19334,4821.8902969032,Grain yield - kg/ha
AdvHY_Urb_19,IL07-19334,4263.7077381264,Grain yield - kg/ha
Adv_Neo_21,IL07-19334,5604.23048220231,Grain yield - kg/ha
Adv_Neo_21,IL07-19334,7147.09440786985,Grain yield - kg/ha
Adv_Stj_19,IL07-19334,6523.338337512,Grain yield - kg/ha
Adv_Stj_19,IL07-19334,5541.4750413504,Grain yield - kg/ha
Adv_Stj_19,IL07-19334,4559.6117451888,Grain yield - kg/ha
Adv_Stj_21,IL07-19334,6285.84932623922,Grain yield - kg/ha
Adv_Urb_19,IL07-19334,5131.2444861048,Grain yield - kg/ha
Adv_Urb_19,IL07-19334,5003.4677557824,Grain yield - kg/ha
Adv_Urb_21,IL07-19334,6412.21,Grain yield - kg/ha
Adv_Urb_21,IL07-19334,6713.32,Grain yield - kg/ha
Allele-BB_2014_Bushland,TX02A0252,2235,Grain yield - kg/ha
Allele-BB_2014_ClayCenter,GOODSTREAK,3277.43,Grain yield - kg/ha
Allele-BB_2014_ClayCenter,NE06545,3042.14,Grain yield - kg/ha
Allele-BB_2014_Lincoln,GOODSTREAK,5098.43,Grain yield - kg/ha
Allele-BB_2014_Lincoln,NE06545,5156.14,Grain yield - kg/ha
Allele-BB_2014_Mead,GOODSTREAK,4774,Grain yield - kg/ha
Allele-BB_2014_Mead,NE06545,3655.54,Grain yield - kg/ha
Allele-BB_2014_Sidney,GOODSTREAK,4767.29,Grain yield - kg/ha
Allele-BB_2014_Sidney,NE06545,4969.86,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,GOODSTREAK,3094,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,GOODSTREAK,3006,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,GOODSTREAK,3087,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,GOODSTREAK,3632,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,GOODSTREAK,3262,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,NE06545,3954,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,NE06545,3497,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,NE06545,3336,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,NE06545,2905,Grain yield - kg/ha
Allele-BB_2015_NorthPlatte,NE06545,4075,Grain yield - kg/ha
Allele-BB_2015_Sidney,GOODSTREAK,3302,Grain yield - kg/ha
Allele-BB_2015_Sidney,GOODSTREAK,2986,Grain yield - kg/ha
Allele-BB_2015_Sidney,GOODSTREAK,2845,Grain yield - kg/ha
Allele-BB_2015_Sidney,GOODSTREAK,2549,Grain yield - kg/ha
Allele-BB_2015_Sidney,GOODSTREAK,2858,Grain yield - kg/ha
Allele-BB_2015_Sidney,NE06545,2744,Grain yield - kg/ha
Allele-BB_2015_Sidney,NE06545,2905,Grain yield - kg/ha
Allele-BB_2015_Sidney,NE06545,2858,Grain yield - kg/ha
Allele-BB_2015_Sidney,NE06545,2038,Grain yield - kg/ha
Allele-BB_2015_Sidney,NE06545,2925,Grain yield - kg/ha
ARS-NRPN-2000-ALLIANCE,ANTELOPE,3621.4125,Grain yield - kg/ha
ARS-NRPN-2000-ALLIANCE,ANTELOPE,4327.5375,Grain yield - kg/ha
ARS-NRPN-2000-ALLIANCE,ANTELOPE,4048.45,Grain yield - kg/ha
ARS-NRPN-2000-ALLIANCE,HARRY,4351.075,Grain yield - kg/ha
ARS-NRPN-2000-ALLIANCE,HARRY,4865.5375,Grain yield - kg/ha
ARS-NRPN-2000-ALLIANCE,HARRY,4344.35,Grain yield - kg/ha
ARS-NRPN-2000-AMES,ANTELOPE,4720.95,Grain yield - kg/ha
ARS-NRPN-2000-AMES,ANTELOPE,4707.5,Grain yield - kg/ha
ARS-NRPN-2000-AMES,HARRY,5796.95,Grain yield - kg/ha
ARS-NRPN-2000-AMES,HARRY,6180.275,Grain yield - kg/ha
ARS-NRPN-2000-ARCHER,ANTELOPE,1560.2,Grain yield - kg/ha
ARS-NRPN-2000-ARCHER,ANTELOPE,1223.95,Grain yield - kg/ha
ARS-NRPN-2000-ARCHER,ANTELOPE,2199.075,Grain yield - kg/ha
ARS-NRPN-2000-ARCHER,HARRY,1297.925,Grain yield - kg/ha
ARS-NRPN-2000-ARCHER,HARRY,1445.875,Grain yield - kg/ha
ARS-NRPN-2000-ARCHER,HARRY,1304.65,Grain yield - kg/ha
ARS-NRPN-2000-BOZEMAN,ANTELOPE,7067.975,Grain yield - kg/ha
ARS-NRPN-2000-BOZEMAN,ANTELOPE,5978.525,Grain yield - kg/ha
ARS-NRPN-2000-BOZEMAN,ANTELOPE,6839.325,Grain yield - kg/ha
ARS-NRPN-2000-BOZEMAN,HARRY,7942.225,Grain yield - kg/ha
ARS-NRPN-2000-BOZEMAN,HARRY,7047.8,Grain yield - kg/ha
ARS-NRPN-2000-BOZEMAN,HARRY,8049.825,Grain yield - kg/ha
ARS-NRPN-2000-BROOKINGS,ANTELOPE,3698.75,Grain yield - kg/ha
ARS-NRPN-2000-BROOKINGS,ANTELOPE,4041.725,Grain yield - kg/ha
ARS-NRPN-2000-BROOKINGS,ANTELOPE,4223.3,Grain yield - kg/ha
ARS-NRPN-2000-BROOKINGS,HARRY,5810.4,Grain yield - kg/ha
ARS-NRPN-2000-BROOKINGS,HARRY,5729.7,Grain yield - kg/ha
ARS-NRPN-2000-BROOKINGS,HARRY,4996.675,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,ANTELOPE,1649.9,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,ANTELOPE,2325,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,ANTELOPE,1837.6,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,ANTELOPE,2249,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,HARRY,3749.1,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,HARRY,3785,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,HARRY,3717.5,Grain yield - kg/ha
ARS-NRPN-2000-CASSELTON,HARRY,4652.1,Grain yield - kg/ha
ARS-NRPN-2000-DAKOTA_LAKES,ANTELOPE,3907.225,Grain yield - kg/ha
ARS-NRPN-2000-DAKOTA_LAKES,ANTELOPE,4203.125,Grain yield - kg/ha
ARS-NRPN-2000-DAKOTA_LAKES,ANTELOPE,4357.8,Grain yield - kg/ha
ARS-NRPN-2000-DAKOTA_LAKES,HARRY,5111,Grain yield - kg/ha
ARS-NRPN-2000-DAKOTA_LAKES,HARRY,4579.725,Grain yield - kg/ha
ARS-NRPN-2000-DAKOTA_LAKES,HARRY,4579.725,Grain yield - kg/ha
ARS-NRPN-2000-HETTINGER,ANTELOPE,7094.337,Grain yield - kg/ha
ARS-NRPN-2000-HETTINGER,ANTELOPE,6655.93425,Grain yield - kg/ha
ARS-NRPN-2000-HETTINGER,ANTELOPE,5551.01675,Grain yield - kg/ha
ARS-NRPN-2000-HETTINGER,HARRY,7174.0955,Grain yield - kg/ha
ARS-NRPN-2000-HETTINGER,HARRY,7553.9235,Grain yield - kg/ha
ARS-NRPN-2000-HETTINGER,HARRY,6618.54325,Grain yield - kg/ha
ARS-NRPN-2000-LINCOLN,ANTELOPE,4952.9625,Grain yield - kg/ha
ARS-NRPN-2000-LINCOLN,ANTELOPE,4525.925,Grain yield - kg/ha
ARS-NRPN-2000-LINCOLN,ANTELOPE,4428.4125,Grain yield - kg/ha
ARS-NRPN-2000-LINCOLN,HARRY,4872.2625,Grain yield - kg/ha
ARS-NRPN-2000-LINCOLN,HARRY,4448.5875,Grain yield - kg/ha
ARS-NRPN-2000-LINCOLN,HARRY,4892.4375,Grain yield - kg/ha
ARS-NRPN-2000-ROSEMOUNT,ANTELOPE,4946.123,Grain yield - kg/ha
ARS-NRPN-2000-ROSEMOUNT,ANTELOPE,4198.649,Grain yield - kg/ha
ARS-NRPN-2000-ROSEMOUNT,ANTELOPE,4420.871,Grain yield - kg/ha
ARS-NRPN-2000-ROSEMOUNT,HARRY,5461.274,Grain yield - kg/ha
ARS-NRPN-2000-ROSEMOUNT,HARRY,6141.408,Grain yield - kg/ha
ARS-NRPN-2000-ROSEMOUNT,HARRY,4185.181,Grain yield - kg/ha
ARS-NRPN-2000-SIDNEY,ANTELOPE,4280.4625,Grain yield - kg/ha
ARS-NRPN-2000-SIDNEY,ANTELOPE,5975.1625,Grain yield - kg/ha
ARS-NRPN-2000-SIDNEY,ANTELOPE,6906.575,Grain yield - kg/ha
ARS-NRPN-2000-SIDNEY,HARRY,4912.6125,Grain yield - kg/ha
ARS-NRPN-2000-SIDNEY,HARRY,5477.5125,Grain yield - kg/ha
ARS-NRPN-2000-SIDNEY,HARRY,6556.875,Grain yield - kg/ha
ARS-NRPN-2000-WASECA,ANTELOPE,2902.354,Grain yield - kg/ha
ARS-NRPN-2000-WASECA,ANTELOPE,3245.788,Grain yield - kg/ha
ARS-NRPN-2000-WASECA,ANTELOPE,2430.974,Grain yield - kg/ha
ARS-NRPN-2000-WASECA,HARRY,2771.041,Grain yield - kg/ha
ARS-NRPN-2000-WASECA,HARRY,2498.314,Grain yield - kg/ha
ARS-NRPN-2000-WASECA,HARRY,2636.361,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,ANTELOPE,3068.43727,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,ANTELOPE,3697.885165,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,ANTELOPE,3927.753735,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,ANTELOPE,3376.722703,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,HARRY,4547.976275,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,HARRY,4451.300365,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,HARRY,4384.607868,Grain yield - kg/ha
ARS-NRPN-2000-WILLISTON,HARRY,4441.113335,Grain yield - kg/ha
ARS-NRPN-2000-WINNER,ANTELOPE,3382.675,Grain yield - kg/ha
ARS-NRPN-2000-WINNER,ANTELOPE,2400.825,Grain yield - kg/ha
ARS-NRPN-2000-WINNER,ANTELOPE,2555.5,Grain yield - kg/ha
ARS-NRPN-2000-WINNER,HARRY,3301.975,Grain yield - kg/ha
ARS-NRPN-2000-WINNER,HARRY,3907.225,Grain yield - kg/ha
ARS-NRPN-2001-ALLIANCE,ANTELOPE,4055.175,Grain yield - kg/ha
ARS-NRPN-2001-ALLIANCE,ANTELOPE,2585.7625,Grain yield - kg/ha
ARS-NRPN-2001-ALLIANCE,ANTELOPE,2858.125,Grain yield - kg/ha
ARS-NRPN-2001-ALLIANCE,HARRY,2152,Grain yield - kg/ha
ARS-NRPN-2001-ALLIANCE,HARRY,3557.525,Grain yield - kg/ha
ARS-NRPN-2001-ALLIANCE,HARRY,3994.65,Grain yield - kg/ha
ARS-NRPN-2001-ARCHER,ANTELOPE,975.125,Grain yield - kg/ha
ARS-NRPN-2001-ARCHER,ANTELOPE,1116.35,Grain yield - kg/ha
ARS-NRPN-2001-ARCHER,ANTELOPE,1076,Grain yield - kg/ha
ARS-NRPN-2001-ARCHER,HARRY,1217.225,Grain yield - kg/ha
ARS-NRPN-2001-ARCHER,HARRY,1291.2,Grain yield - kg/ha
ARS-NRPN-2001-ARCHER,HARRY,1257.575,Grain yield - kg/ha
ARS-NRPN-2001-BOZEMAN,ANTELOPE,5205.15,Grain yield - kg/ha
ARS-NRPN-2001-BOZEMAN,ANTELOPE,5010.125,Grain yield - kg/ha
ARS-NRPN-2001-BOZEMAN,ANTELOPE,5050.475,Grain yield - kg/ha
ARS-NRPN-2001-BOZEMAN,HARRY,5111,Grain yield - kg/ha
ARS-NRPN-2001-BOZEMAN,HARRY,5265.675,Grain yield - kg/ha
ARS-NRPN-2001-BOZEMAN,HARRY,5191.7,Grain yield - kg/ha
ARS-NRPN-2001-BROOKINGS,ANTELOPE,1049.1,Grain yield - kg/ha
ARS-NRPN-2001-BROOKINGS,ANTELOPE,3658.4,Grain yield - kg/ha
ARS-NRPN-2001-BROOKINGS,ANTELOPE,6086.125,Grain yield - kg/ha
ARS-NRPN-2001-BROOKINGS,HARRY,5790.225,Grain yield - kg/ha
ARS-NRPN-2001-BROOKINGS,HARRY,5003.4,Grain yield - kg/ha
ARS-NRPN-2001-BROOKINGS,HARRY,4384.7,Grain yield - kg/ha
ARS-NRPN-2001-LETHBRIDGE,ANTELOPE,7536.6,Grain yield - kg/ha
ARS-NRPN-2001-LETHBRIDGE,ANTELOPE,8073.7,Grain yield - kg/ha
ARS-NRPN-2001-LETHBRIDGE,ANTELOPE,6430.6,Grain yield - kg/ha
ARS-NRPN-2001-LETHBRIDGE,HARRY,8004.3,Grain yield - kg/ha
ARS-NRPN-2001-LETHBRIDGE,HARRY,7933.9,Grain yield - kg/ha
ARS-NRPN-2001-LETHBRIDGE,HARRY,6681.9,Grain yield - kg/ha
ARS-NRPN-2001-LINCOLN,ANTELOPE,3809.7125,Grain yield - kg/ha
ARS-NRPN-2001-LINCOLN,ANTELOPE,5524.5875,Grain yield - kg/ha
ARS-NRPN-2001-LINCOLN,ANTELOPE,5564.9375,Grain yield - kg/ha
ARS-NRPN-2001-LINCOLN,HARRY,5121.0875,Grain yield - kg/ha
ARS-NRPN-2001-LINCOLN,HARRY,5944.9,Grain yield - kg/ha
ARS-NRPN-2001-LINCOLN,HARRY,4451.95,Grain yield - kg/ha
ARS-NRPN-2001-MOCCASIN,ANTELOPE,3987.925,Grain yield - kg/ha
ARS-NRPN-2001-MOCCASIN,ANTELOPE,3678.575,Grain yield - kg/ha
ARS-NRPN-2001-MOCCASIN,ANTELOPE,3416.3,Grain yield - kg/ha
ARS-NRPN-2001-MOCCASIN,HARRY,3301.975,Grain yield - kg/ha
ARS-NRPN-2001-MOCCASIN,HARRY,3423.025,Grain yield - kg/ha
ARS-NRPN-2001-MOCCASIN,HARRY,3510.45,Grain yield - kg/ha
ARS-NRPN-2001-ROSEMOUNT,ANTELOPE,6079.4,Grain yield - kg/ha
ARS-NRPN-2001-ROSEMOUNT,ANTELOPE,5702.8,Grain yield - kg/ha
ARS-NRPN-2001-ROSEMOUNT,ANTELOPE,5319.475,Grain yield - kg/ha
ARS-NRPN-2001-ROSEMOUNT,HARRY,6287.875,Grain yield - kg/ha
ARS-NRPN-2001-ROSEMOUNT,HARRY,3497,Grain yield - kg/ha
ARS-NRPN-2001-ROSEMOUNT,HARRY,6059.225,Grain yield - kg/ha
ARS-NRPN-2001-SALINA,ANTELOPE,4359.432907,Grain yield - kg/ha
ARS-NRPN-2001-SALINA,ANTELOPE,4608.666134,Grain yield - kg/ha
ARS-NRPN-2001-SALINA,HARRY,4333.65016,Grain yield - kg/ha
ARS-NRPN-2001-SALINA,HARRY,4870.790735,Grain yield - kg/ha
ARS-NRPN-2001-SIDNEY,ANTELOPE,3443.2,Grain yield - kg/ha
ARS-NRPN-2001-SIDNEY,ANTELOPE,3022.8875,Grain yield - kg/ha
ARS-NRPN-2001-SIDNEY,ANTELOPE,2979.175,Grain yield - kg/ha
ARS-NRPN-2001-SIDNEY,HARRY,3335.6,Grain yield - kg/ha
ARS-NRPN-2001-SIDNEY,HARRY,3322.15,Grain yield - kg/ha
ARS-NRPN-2001-SIDNEY,HARRY,3244.8125,Grain yield - kg/ha
ARS-NRPN-2001-WASECA,ANTELOPE,5127.8125,Grain yield - kg/ha
ARS-NRPN-2001-WASECA,ANTELOPE,4285.17,Grain yield - kg/ha
ARS-NRPN-2001-WASECA,ANTELOPE,5091.4975,Grain yield - kg/ha
ARS-NRPN-2001-WASECA,HARRY,5681.9525,Grain yield - kg/ha
ARS-NRPN-2001-WASECA,HARRY,5666.485,Grain yield - kg/ha
ARS-NRPN-2001-WASECA,HARRY,6008.7875,Grain yield - kg/ha
ARS-NRPN-2001-WINNER,ANTELOPE,2945.55,Grain yield - kg/ha
ARS-NRPN-2001-WINNER,ANTELOPE,3120.4,Grain yield - kg/ha
ARS-NRPN-2001-WINNER,ANTELOPE,2313.4,Grain yield - kg/ha
ARS-NRPN-2001-WINNER,HARRY,3725.65,Grain yield - kg/ha
ARS-NRPN-2001-WINNER,HARRY,3523.9,Grain yield - kg/ha
ARS-NRPN-2001-WINNER,HARRY,4095.525,Grain yield - kg/ha
